patient,run,task,file,channel,signal_type,sfreq,duration_seconds,mean,std,var,min,max,median,rms,ptp,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power
S087,R09,motor_execution_both_fists_feet,S087R09.edf,Poz.,EEG,160.0,122.99375,1.5881204547286428e-07,4.408799716039376e-05,1.9437514936148883e-09,-0.00033512934062291446,0.00022564292310870256,-3.497830056452753e-07,4.4088283192710915e-05,0.000560772263731617,1.131107415237774e-09,0.2104233846576199,8.687841083830493e-10,0.16162257462018678,2.2059513736041292e-09,0.41037990571950145,1.0163848966465063e-09,0.18908120235626288,1.5769214417996896e-10,0.02933595365502147
S087,R09,motor_execution_both_fists_feet,S087R09.edf,Po4.,EEG,160.0,122.99375,-1.7577330106426992e-07,4.4389854217216376e-05,1.9704591574257223e-09,-0.0003554015225388688,0.0002661798172899761,-1.208049870182351e-07,4.4390202226156726e-05,0.0006215813398288449,9.662317125723095e-10,0.17678572775312637,7.011669144391661e-10,0.12828838220963032,2.5835814597268523e-09,0.47270268883160393,1.0668131897810073e-09,0.19518852846382387,1.5200363247807224e-10,0.027811209712022097
S087,R09,motor_execution_both_fists_feet,S087R09.edf,Po8.,EEG,160.0,122.99375,1.9293683160090857e-08,3.871224345002523e-05,1.4986377929340218e-09,-0.00031774441876213826,0.00020955910376903232,-2.8659951629443784e-07,3.871224825788644e-05,0.0005273035225311706,7.52090855337955e-10,0.18625682749148165,6.779019102407924e-10,0.1678837845929239,1.5974926962861558e-09,0.395622310043073,8.823800659986651e-10,0.2185232150719138,1.3178706337981663e-10,0.03263733384780156
S087,R09,motor_execution_both_fists_feet,S087R09.edf,O1..,EEG,160.0,122.99375,1.6282713363267073e-07,4.115678368257385e-05,1.6938808430941768e-09,-0.0003250606728939968,0.00022514187695850662,-1.1359665379198785e-06,4.115710577494029e-05,0.0005502025498525034,9.468609052150673e-10,0.196298501180914,9.030127577472307e-10,0.1872081209781946,1.877610677342134e-09,0.38925692225071346,9.687520417308314e-10,0.20083686290175745,1.3131809990061847e-10,0.027224216404374512
S087,R09,motor_execution_both_fists_feet,S087R09.edf,Oz..,EEG,160.0,122.99375,9.940861289841596e-08,3.889429937808443e-05,1.5127665241120587e-09,-0.00031189995540883313,0.00021678373844535273,-1.1558157178515349e-06,3.889442641541815e-05,0.0005286836938541859,7.76527512288147e-10,0.18009461792049158,7.654692266408413e-10,0.1775299467440141,1.6879326778591006e-09,0.3914704706325278,9.475706385430932e-10,0.21976345898968025,1.3795895230695183e-10,0.03199585901498916
S087,R09,motor_execution_both_fists_feet,S087R09.edf,O2..,EEG,160.0,122.99375,8.573555644269888e-08,3.916360486398387e-05,1.533787945942261e-09,-0.0003229445301666665,0.00020700817474842228,-4.165473766893608e-07,3.916369870847108e-05,0.0005299527049150887,7.325181296789384e-10,0.17496804831838317,6.58501678271069e-10,0.15728860323493718,1.7567793237767254e-09,0.4196213542755957,9.128950947815044e-10,0.21805258679857323,1.2931033369958446e-10,0.030886848800222494
S087,R09,motor_execution_both_fists_feet,S087R09.edf,Iz..,EEG,160.0,122.99375,9.130027695838473e-08,3.516140443101174e-05,1.2363243615611724e-09,-0.00022448150670174112,0.00022576051060176137,-2.8493352612416503e-06,3.51615229661877e-05,0.0004502420173035025,6.316002778908217e-10,0.177519938673996,7.807844115242606e-10,0.2194501897849988,1.0790767450470767e-09,0.30328934978461947,9.488128518267383e-10,0.2666768922772659,1.2095468515216798e-10,0.0339959766361233
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fc5.,EEG,160.0,122.99375,-7.49086890478305e-09,3.56347543002286e-05,1.2698357140376604e-09,-0.000184611624072657,0.00020875152056955588,-1.0194525813540936e-06,3.563475508756553e-05,0.0003933631446422129,1.0925688821159913e-09,0.3067270441002844,7.940836098863255e-10,0.22293049199533946,6.227591450245415e-10,0.17483297837464754,8.709949845036982e-10,0.24452253894105497,1.87793559693131e-10,0.052721036090820315
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fc3.,EEG,160.0,122.99375,1.0794362877428816e-08,3.8673900138059935e-05,1.495670551888632e-09,-0.00020260640162662478,0.00020030147749392364,-7.626044235980516e-07,3.8673901644479856e-05,0.0004029078791205484,1.311134948568821e-09,0.30522709470912446,1.005522596820458e-09,0.23408173294968268,7.583699678649683e-10,0.17654556631164828,1.0457689111587823e-09,0.24345091772478605,1.8152541181275726e-10,0.04225840682834717
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fc1.,EEG,160.0,122.99375,-6.168689932330317e-09,3.993833498941355e-05,1.5950706017266146e-09,-0.0001971913830661561,0.00018946325042980803,-5.799074115939971e-07,3.993833546580716e-05,0.00038665463349596413,1.4065139913458017e-09,0.309633998522634,1.1378417595887308e-09,0.2504877277263211,7.788287479423918e-10,0.17145358018019924,1.0442508983762691e-09,0.2298843688115169,1.8297517308593142e-10,0.040280676069747584
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fcz.,EEG,160.0,122.99375,1.5630812241531507e-08,4.0254607379426394e-05,1.6204334152717702e-09,-0.00018924243459791153,0.0001870818140709815,-5.961403283139361e-07,4.0254610414138416e-05,0.000376324248668893,1.4174478817341035e-09,0.3109296363545896,1.1630415315114033e-09,0.2551233700499204,7.635434138463935e-10,0.16748995082468648,9.993583011277572e-10,0.2192180165223763,2.2494015522012346e-10,0.04934259775292249
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fc2.,EEG,160.0,122.99375,2.0059042957171402e-08,3.7803686353320794e-05,1.4291187019002526e-09,-0.00017447862068141378,0.00017900085121057583,-4.648006261631425e-07,3.780369167509248e-05,0.00035347947189198964,1.1616826896301316e-09,0.28873981229787693,9.429168543685432e-10,0.23436488980442832,6.682108286125494e-10,0.1660858605807634,9.394156131794113e-10,0.23349464551759866,3.2044825977692693e-10,0.0796484024468253
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fc4.,EEG,160.0,122.99375,4.654390002637943e-08,3.844582051303825e-05,1.4780811149207528e-09,-0.00016193656172200772,0.00020532299821866205,-5.398506289231204e-07,3.844584868689183e-05,0.0003672595599406698,9.418563180112519e-10,0.2260078573982691,7.111102591279676e-10,0.1706380293533476,5.825165120312757e-10,0.13978067170721986,1.1660945243202673e-09,0.27981606103355666,7.77504125783424e-10,0.18656990267652132
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fc6.,EEG,160.0,122.99375,2.0216514002495075e-07,4.3203845497553046e-05,1.866572265776435e-09,-0.00018415947333952495,0.00022970623366662407,2.4966942112960647e-08,4.3204318493876e-05,0.000413865707006149,7.387860641639704e-10,0.14038252048554492,4.976246410445989e-10,0.09455755157564899,4.695845438537084e-10,0.08922943331617517,1.7397503008719092e-09,0.33058356687908214,1.837309416528271e-09,0.34912153777012644
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,C5..,EEG,160.0,122.99375,1.2196178457278722e-09,3.6897150628255944e-05,1.3613997244842078e-09,-0.0003083561453191871,0.00018809337817049998,-1.162817388858916e-06,3.689715064841289e-05,0.0004964495234896871,1.1396036149399239e-09,0.30266401544430344,9.235196573924286e-10,0.245274904522723,7.199920005725563e-10,0.1912205850562828,8.320422135853541e-10,0.2209796758113878,1.555343188216067e-10,0.041307908168072636
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,C3..,EEG,160.0,122.99375,-1.483473834377771e-09,3.6994478044473295e-05,1.3685914057830165e-09,-0.0001616466220022907,0.00017712336860886848,-7.495604590084801e-07,3.699447807421685e-05,0.0003387699906111592,1.0959404485373015e-09,0.278122909656757,9.687054412403931e-10,0.24583377342965257,7.862347939626909e-10,0.19952718130089328,9.40905887211926e-10,0.23877892582011628,1.5551850949908336e-10,0.03946679805923314
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,C1..,EEG,160.0,122.99375,-1.562686246976064e-08,3.805154536661992e-05,1.447920104787934e-09,-0.00016544099144087448,0.00016242693091730138,-9.062063881053042e-07,3.8051548575409706e-05,0.00032786792235817586,1.1895890135743791e-09,0.29163267990735586,1.0351938918083278e-09,0.25378207552932475,7.652057267406789e-10,0.1875933572211719,9.286219558329277e-10,0.2276555234707824,1.6790423570167837e-10,0.04116241968169049
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Cz..,EEG,160.0,122.99375,-2.9460359061276444e-08,3.886678049321589e-05,1.5106266259078276e-09,-0.0001821318159009071,0.00016320667600145297,-5.760486952833056e-07,3.886679165844003e-05,0.00034533849190236004,1.2406637304111063e-09,0.2972219303631763,1.0698546676332025e-09,0.256301737310099,7.508404597583334e-10,0.1798765010807548,9.056184288901348e-10,0.21695617515795415,2.1705573323056143e-10,0.051999363280979316
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,C2..,EEG,160.0,122.99375,-2.478655076102195e-08,3.650408255278105e-05,1.332548043020254e-09,-0.0001679460835913173,0.00015328877065159748,-8.068700618139991e-07,3.650409096790869e-05,0.0003212348542429148,9.739013022179722e-10,0.2616863333089712,8.819520106847006e-10,0.2369796480453816,6.923572770564703e-10,0.18603572739873037,8.917895011579421e-10,0.2396229721738551,2.8988990722339646e-10,0.07789313630837504
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,C4..,EEG,160.0,122.99375,-4.2045049592232244e-08,3.4825153534129223e-05,1.212791318675673e-09,-0.00015615664926910475,0.00014229871875264072,-3.77500357894829e-07,3.482517891500155e-05,0.00029845536802174544,7.539519591801608e-10,0.2201726302557243,6.175423781695678e-10,0.18033765684993616,5.587903718119449e-10,0.16318061704779163,9.327188367516883e-10,0.2723769824804011,5.693714002689004e-10,0.16627053920770193
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,C6..,EEG,160.0,122.99375,5.838395996953643e-08,3.4992483129196466e-05,1.2244738755470991e-09,-0.00016338650811730242,0.00027792101784397156,-5.795858179711547e-07,3.499253183514849e-05,0.000441307525961274,6.509281120165129e-10,0.19438736023426628,4.739078454994602e-10,0.14152360818395815,4.800714735351554e-10,0.14336425903496072,9.748663766265955e-10,0.2911253916296991,7.780366995327623e-10,0.23234593405257317
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Cp5.,EEG,160.0,122.99375,-4.022264271432168e-08,3.6255172428908836e-05,1.3144375278499115e-09,-0.00016980207737755343,0.00017619743629795572,-1.5090606783694194e-06,3.625519474104226e-05,0.0003459995136755092,1.010584478633155e-09,0.26915196466561736,9.702565952861693e-10,0.25841131975849607,8.113194568239158e-10,0.21608111978025613,8.206460132308668e-10,0.2185650892390893,1.4735458078156997e-10,0.039245383002003295
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Cp3.,EEG,160.0,122.99375,-2.5622576547021406e-08,3.7546733838750504e-05,1.409757221957972e-09,-0.0001891297077402836,0.00017843539836171596,-6.196501761976152e-07,3.7546742581406457e-05,0.00036756510610199956,1.033903179736649e-09,0.2620534701673204,9.695226741859761e-10,0.2457355641763768,9.222293283090119e-10,0.23374857579508698,8.853512149933529e-10,0.22440143598838508,1.4031744726101777e-10,0.035564910429171634
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Cp1.,EEG,160.0,122.99375,-4.1412674878583e-08,3.880704149539089e-05,1.50598646962499e-09,-0.0002138894348966215,0.00019392474386297132,-7.624626472109964e-07,3.880706359201415e-05,0.0004078141787595928,1.1001540141768574e-09,0.26968995253856975,9.923333705874405e-10,0.24325897662283458,9.412631788695334e-10,0.23073971349871358,8.897913527498878e-10,0.21812199437538982,1.6254886826914455e-10,0.039846963246781004
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Cpz.,EEG,160.0,122.99375,-5.734126894591285e-08,3.8818706057040484e-05,1.5068919399429114e-09,-0.00023305023442045982,0.00017463230622600455,-5.422128599545916e-07,3.881874840800558e-05,0.00040768254064646437,1.168248966939994e-09,0.2845093973838216,9.618186839261621e-10,0.23423641869172598,9.418764131542097e-10,0.22937977973859722,8.620900598642601e-10,0.20994901802910093,1.794267447299434e-10,0.04369667464921374
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Cp2.,EEG,160.0,122.99375,-1.0479694359548797e-07,3.82242869491428e-05,1.4610961127704085e-09,-0.0002539256436831081,0.00016656626547063266,-7.589745873149291e-07,3.822443060622088e-05,0.0004204919091537408,1.0713748633929573e-09,0.26877412743780893,8.507394546058815e-10,0.21342366934433749,9.863500634015868e-10,0.24744408954996555,8.641510174727897e-10,0.21678820703352206,2.202648756099885e-10,0.055257503017931406
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Cp4.,EEG,160.0,122.99375,-6.083925586913458e-08,3.651203629205553e-05,1.33312879419238e-09,-0.00024441293922691863,0.00016908678161090213,-6.244801804755711e-07,3.6512086979621346e-05,0.00041349972083782075,8.960708852136827e-10,0.24295698393683643,7.072212906780341e-10,0.19175307957704432,9.495635220423455e-10,0.25746075804798974,8.538281056304503e-10,0.2315034499698185,2.8733116578764825e-10,0.07790579359597764
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Cp6.,EEG,160.0,122.99375,-7.629508277202422e-08,3.1768934298577054e-05,1.0092651864673054e-09,-0.00018776800370687738,0.00014646577542509992,-7.252168182819464e-07,3.176902591215161e-05,0.00033423377913197733,7.24206895293962e-10,0.26488787781182804,5.258178917375803e-10,0.19232457791129023,6.782900051319051e-10,0.2480931915560322,5.923735470718889e-10,0.21666815488141059,2.18530991118044e-10,0.07993048788893067
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fp1.,EEG,160.0,122.99375,-4.199509727457694e-08,5.489398447666432e-05,3.013349531724263e-09,-0.00042131911255064943,0.0006202048350754393,-3.80026696911521e-07,5.4894000540245366e-05,0.0010415239476260886,4.688137192664357e-09,0.6226388142657391,9.300814630731362e-10,0.12352557008027429,5.760540198649783e-10,0.07650663304882971,9.376390805189172e-10,0.1245293090434766,4.092440577184902e-10,0.05435234174500052
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fpz.,EEG,160.0,122.99375,2.9253227101174433e-08,5.3413576027684487e-05,2.8530101040652307e-09,-0.00042929784084290505,0.0006516191310224384,-1.216045483226283e-07,5.34135840382999e-05,0.0010809169718653435,4.7440241088103325e-09,0.6746617813916082,8.98531252220729e-10,0.12778280239627374,5.220005488640987e-10,0.07423525094023294,6.544997877205663e-10,0.09307836186665562,2.1771211341796016e-10,0.030961487315444253
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fp2.,EEG,160.0,122.99375,-4.35140224814259e-08,5.517854913627653e-05,3.0446722847844836e-09,-0.00039690766383856685,0.0006472080717892712,3.989673005933892e-09,5.5178566293939136e-05,0.0010441157356278381,5.110927486177735e-09,0.6689165174203766,9.595785665177439e-10,0.12558932887273697,5.330027360703408e-10,0.06975922373227461,7.673301499955031e-10,0.10042791900976651,2.7580817610757193e-10,0.036097683862057264
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Af7.,EEG,160.0,122.99375,1.1172205908233215e-07,5.650954972605692e-05,3.1933292102417003e-09,-0.0003779988550954952,0.0006039751454251468,-5.371913301692882e-07,5.650966016585294e-05,0.0009819740005206422,4.243008088911308e-09,0.5239099038453741,9.95356550956931e-10,0.12290270109702103,6.037309070807826e-10,0.07454631121345122,1.4471460316588898e-09,0.17868788425787793,8.272374239776088e-10,0.10214401438122343
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Af3.,EEG,160.0,122.99375,4.7298835335894524e-08,4.757165950473366e-05,2.2630627880343158e-09,-0.00030495737431605234,0.00046349249101838646,-4.6617231491166837e-07,4.757168301851575e-05,0.0007684498653344388,2.86314845380214e-09,0.4773198584101115,9.515924256731058e-10,0.15864142890783203,6.731217750160682e-10,0.11221716076816318,1.1091433341975575e-09,0.1849069818690871,4.11037818335469e-10,0.0685247434475661
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Afz.,EEG,160.0,122.99375,4.547064287859773e-08,4.3637860509774685e-05,1.904262869870553e-09,-0.0002950140327234122,0.000385158046081145,-6.155004003132699e-07,4.363788419996915e-05,0.0006801720788045572,2.467457260231413e-09,0.48761096868852416,9.619505462438288e-10,0.1900975734187255,6.562966986107037e-10,0.12969524299952107,8.088626996991166e-10,0.1598448454986859,1.711907355055712e-10,0.033830162619531555
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Af4.,EEG,160.0,122.99375,-6.382631516013524e-08,4.637732806831449e-05,2.1508565587560715e-09,-0.0003330206847757468,0.0004411427006123,-6.446342811361215e-07,4.6377371988444733e-05,0.0007741633853880468,2.4311493745867857e-09,0.4297110275328959,7.786609298840587e-10,0.13763004107350243,5.70810667924485e-10,0.1008920476892783,1.221747318272003e-09,0.21594653994037477,6.715750983025405e-10,0.11870238356133085
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Af8.,EEG,160.0,122.99375,-3.7985651203907404e-08,5.347870636136504e-05,2.8599720340851056e-09,-0.0004171041329152395,0.0005574105358096096,-6.21190330250579e-07,5.347871985187007e-05,0.000974514668724849,3.6412923672683046e-09,0.5105744084824693,6.761338478673186e-10,0.09480607559365341,4.780666963046283e-10,0.06703351339623932,1.3806064049408939e-09,0.1935857457880051,9.868723718767894e-10,0.13837718224661194
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,F7..,EEG,160.0,122.99375,2.0897668165100006e-08,4.041479756264955e-05,1.6333558620299442e-09,-0.00024199799679663808,0.00033055112852465327,-8.159356918238006e-07,4.041480296552835e-05,0.0005725491253212913,1.7633267106474287e-09,0.4051109885943461,8.3735710612798e-10,0.19237646830941313,5.962817676152212e-10,0.13699123078030975,9.025303716091398e-10,0.20734953362372485,2.6212420285559474e-10,0.06022105507285491
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,F5..,EEG,160.0,122.99375,1.2406632368634918e-07,4.3877519191882114e-05,1.9252366904339834e-09,-0.0002629014925885435,0.000332858589190984,-5.528755919816429e-07,4.3877694594026434e-05,0.0005957600817795275,1.8996123840603187e-09,0.36157817607490317,8.836413179050759e-10,0.16819505848325514,7.039552310324251e-10,0.13399304542910848,1.2722947782174292e-09,0.24217257646751264,5.072806081664691e-10,0.09655738117844116
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,F3..,EEG,160.0,122.99375,1.1398996003054362e-07,4.2374629952861534e-05,1.7956092636419499e-09,-0.0002419020730466428,0.00027910870890037875,-5.400386285080104e-07,4.23747832720468e-05,0.0005210107819470216,1.7951596913476171e-09,0.36081555944411575,1.0136167424454658e-09,0.2037304501377436,7.336322177175347e-10,0.14745536028790077,1.1478001950886374e-09,0.2307004616453236,2.946400929135298e-10,0.059220764855440006
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,F1..,EEG,160.0,122.99375,1.0782550955613392e-07,4.287764479787261e-05,1.838492423412532e-09,-0.0002556654776269961,0.0002706206107787263,-5.385067867525323e-07,4.287778037344101e-05,0.0005262860884057224,1.878592452911975e-09,0.3677246893127959,1.1477243486227178e-09,0.22466106411734624,7.904895827753021e-10,0.15473421911200988,1.0816843769765428e-09,0.21173408359095663,2.1771080066979602e-10,0.042615755435536196
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Fz..,EEG,160.0,122.99375,7.099637871449862e-08,4.152020363507656e-05,1.723927309898225e-09,-0.00023309463940129603,0.00026769059821189604,-5.429612661047873e-07,4.152026433422619e-05,0.000500785237613192,1.7353389169323592e-09,0.36272915633868147,1.1187246737399945e-09,0.23384138574977403,7.51416413882022e-10,0.15706478959642173,9.807451566408165e-10,0.20500022202028317,2.0598413038498357e-10,0.043055825639974614
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,F2..,EEG,160.0,122.99375,7.898729566148983e-08,4.156194968042485e-05,1.7273956612381673e-09,-0.00024446700838457196,0.00028937894048717037,-4.574732274363751e-07,4.1562024736904277e-05,0.0005338459488717423,1.7066198615124837e-09,0.3622122303129965,9.932266935333225e-10,0.21080198583431065,7.147294138966875e-10,0.15169384871003758,1.0112979541361617e-09,0.2146374220407783,2.9588817991686215e-10,0.06279917396247638
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,F4..,EEG,160.0,122.99375,1.2036386967578216e-07,4.081733250816498e-05,1.6660546330821016e-09,-0.00020611943966872715,0.00028137568517439947,-7.212599000994898e-07,4.081750997480401e-05,0.0004874951248431266,1.371732161270392e-09,0.29727437084664027,7.684586319889734e-10,0.16653619620219862,6.192960041457599e-10,0.13421047869124042,1.2617789559271404e-09,0.273445907197647,6.088827836004565e-10,0.1319537818859213
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,F6..,EEG,160.0,122.99375,1.2221707405239316e-07,3.738525334809647e-05,1.3976571679013585e-09,-0.00019240117703602468,0.0002808925545042092,-4.3849331937400753e-07,3.738545311902142e-05,0.00047329373154023384,1.0958040337549287e-09,0.2859767333662975,5.26980593139424e-10,0.1375284119524884,4.740472674156997e-10,0.12371417226146135,1.0975509499642365e-09,0.2864326336692838,6.540505525744237e-10,0.1706904106208892
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,F8..,EEG,160.0,122.99375,-5.869827512434988e-08,3.0647121774755976e-05,9.39246073076722e-10,-0.00022400976351546998,0.0002568126570860399,-3.8159441021413176e-07,3.064717798695705e-05,0.0004808224206015099,9.341791535975542e-10,0.38917352663895743,3.70152739578045e-10,0.154203448558988,3.275112746165715e-10,0.13643926570797854,5.39529402523532e-10,0.22476476754687702,2.368662648555636e-10,0.09867708916500743
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Ft7.,EEG,160.0,122.99375,8.373459951929107e-08,3.331036640341516e-05,1.1095805099297697e-09,-0.00016689772342123383,0.0002012077578543724,-1.3248072543446728e-06,3.3310471648010725e-05,0.00036810548127560625,8.674517654543016e-10,0.2758551759991393,8.028312411628122e-10,0.2553054384673358,5.744599969596769e-10,0.18268193100371866,7.331351478509552e-10,0.23314163772052918,1.7233412099094093e-10,0.05480334604162771
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Ft8.,EEG,160.0,122.99375,-6.270331939688322e-08,2.726210256072104e-05,7.432222360312726e-10,-0.00014542734972633576,0.0001480549202544075,-3.9527317385087365e-07,2.7262174669999016e-05,0.00029348226998074324,4.433546331378598e-10,0.21787517469433576,3.135290499297432e-10,0.1540757475380912,3.0090750806847167e-10,0.1478732170300107,5.852136698491763e-10,0.2875881315359025,4.010062550713138e-10,0.19706415890778936
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,T7..,EEG,160.0,122.99375,7.039100345914588e-08,3.316017080672971e-05,1.0995969279314895e-09,-0.00014219511513680516,0.00019034072115222414,-1.6994493862242837e-06,3.3160245518163127e-05,0.0003325358362890293,7.061123765746157e-10,0.221670798625942,9.243936943629283e-10,0.2901961433791156,6.056748014877469e-10,0.19014029693786325,7.491016444778866e-10,0.23516647674263289,2.066097202080671e-10,0.0648612645830957
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,T8..,EEG,160.0,122.99375,-1.8300102018448442e-07,2.9890816969570817e-05,8.934609391083827e-10,-0.0001393732838540599,0.00014682409850856715,3.635869876637792e-08,2.9891377159337628e-05,0.00028619738236262705,3.2308202250899326e-10,0.1298698231360563,2.543880828074155e-10,0.10225680483722946,2.693279861241686e-10,0.10826222286188138,9.040849447012933e-10,0.36341654344156493,7.529952166920698e-10,0.30268275175036513
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,T9..,EEG,160.0,122.99375,1.1748028432197395e-07,2.9339340535069423e-05,8.607969030327677e-10,-0.00013263002325513117,0.00018039031359711006,-1.4219372579480173e-06,2.9339575740797138e-05,0.0003130203368522412,5.099935955815007e-10,0.20385990931288925,8.441334047798793e-10,0.33742572619994043,4.92817988701149e-10,0.1969942982711859,5.286410902150474e-10,0.2113138785349398,1.3022173166738513e-10,0.05205357604150173
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,T10.,EEG,160.0,122.99375,7.050041788091606e-09,1.1272103269797192e-05,1.2706031212497254e-10,-3.962790339146083e-05,4.8818511921179904e-05,-8.698492435842032e-08,1.1272105474491523e-05,8.844641531264074e-05,1.239132696159727e-10,0.37182668057865736,6.682791567467589e-11,0.20053059799256678,4.418325611382898e-11,0.1325807438450807,6.649175018414663e-11,0.19952186584583245,3.254679665839114e-11,0.09766320751977131
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Tp7.,EEG,160.0,122.99375,5.4367253508229116e-08,3.5029834592095066e-05,1.2270893115495403e-09,-0.00015895311484876812,0.00020993462100899065,-1.997897254850811e-06,3.5029876781795766e-05,0.00036888773585775877,7.130936667716817e-10,0.20118604468370802,9.621956075951826e-10,0.2714654995892602,7.144728272574751e-10,0.20157514902728885,8.987889205953857e-10,0.25357648842788155,2.635125221416588e-10,0.07434513097601626
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Tp8.,EEG,160.0,122.99375,-1.1217771472398455e-07,2.5279599551679455e-05,6.390581534932721e-10,-0.00013455234609225465,0.00011712217838191137,-5.217141728586803e-07,2.5279848443631002e-05,0.00025167452447416605,3.4929344177232934e-10,0.19578187907470937,2.9337305463900644e-10,0.16443803701459067,3.621525002961925e-10,0.20298948832199248,5.065725802641274e-10,0.28393814423941943,2.802415162634777e-10,0.1570777005443216
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,P7..,EEG,160.0,122.99375,3.233407512982948e-08,3.659257497024505e-05,1.3390165429530047e-09,-0.0001860447169322723,0.00020337524140606625,-1.933621474856919e-06,3.659258925582363e-05,0.00038941995833833854,7.624094054145083e-10,0.19600461801321897,1.0187925535306696e-09,0.2619170800771064,1.0260020964650524e-09,0.2637705510585344,9.303845338645827e-10,0.23918863522727488,1.5791090116500498e-10,0.04059664747464957
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,P5..,EEG,160.0,122.99375,-2.153253110715113e-08,3.871266520160748e-05,1.4986704470117506e-09,-0.00022990391391983288,0.00020067218468893612,-1.2701249961980687e-06,3.871267118995596e-05,0.000430576098608769,9.280378162023237e-10,0.2161494244141404,1.0373842736940383e-09,0.24161732392849233,1.2898631746186244e-09,0.3004222219173329,9.026337036838084e-10,0.2102325488270016,1.4119488918076474e-10,0.03288572242834884
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,P3..,EEG,160.0,122.99375,2.1961833382270068e-09,3.892169557030552e-05,1.5148983860675404e-09,-0.00022957051181705143,0.00019726041183979368,-8.272544416387902e-07,3.8921695632266094e-05,0.00042683092365684513,9.306210077366277e-10,0.22179928690179007,9.715135192499342e-10,0.23154539172628108,1.2974716422666816e-09,0.3092325260633787,8.676831847788085e-10,0.2067990191932987,1.3449194096472943e-10,0.03205409758862525
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,P1..,EEG,160.0,122.99375,-1.7569466508566317e-08,4.116263899291816e-05,1.6943628488613063e-09,-0.0002959246470128101,0.00021838314484654055,-8.719625116053642e-07,4.116264274250937e-05,0.0005143077918593506,1.0028075996600207e-09,0.21545391837776576,9.642354323849105e-10,0.2071666610987397,1.6459767895647009e-09,0.35363927137249457,9.022613283371751e-10,0.1938514812381535,1.4515930377992305e-10,0.031187578553429365
S087,R10,motor_imagery_both_fists_feet,S087R10.edf,Pz..,EEG,160.0,122.99375,-2.5208021377752802e-08,4.129088303527945e-05,1.7049370218331283e-09,-0.0003420631308655327,0.00022574510240116742,-1.1167602277172047e-06,4.129089073000811e-05,0.0005678082332667002,1.011822965321205e-09,0.21455838941011834,9.164775357426322e-10,0.19434026577670163,1.7736312635405804e-09,0.3761008401226539,8.721607245295414e-10,0.1849428277232428,1.4758146415528076e-10,0.031294843407603516
